date,rank_ic,ic,top_bottom_spread,top_return,signal_coverage
2020-02-06,-0.7999999999999999,-0.767518906675674,-0.05328687474239535,-0.05049361958784626,0.0
2020-02-07,-0.19999999999999998,-0.27760169777723925,-0.01584793832036069,-0.021107473360302942,0.5
2020-02-10,0.7999999999999999,0.9527378565451594,0.08769815130740677,0.07233852719418354,0.75
2020-02-11,-1.0,-0.939701616385315,-0.013562253924524703,-0.00765057415435122,0.0
2020-02-12,0.6000000000000001,0.5402996950965899,0.0013127498672900195,0.0011367792141545596,0.75
2020-02-13,-0.7999999999999999,-0.995204490964405,-0.027485888027487082,-0.028545283577219638,0.25
2020-02-14,0.0,0.5215254538147107,-0.0021038077917266973,-0.0038390929917722083,0.5
2020-02-18,1.0,0.9752983594986013,0.08147283526889071,0.055189183161373556,0.5
2020-02-19,0.39999999999999997,0.9974295340072388,0.07073162286452783,0.07269085870600822,0.25
2020-02-20,0.19999999999999998,0.78410198905807,0.002119420854995502,-0.0020695588221271155,0.0
2020-02-21,0.39999999999999997,0.9114853225089593,0.01519461392533672,0.012808982657955714,0.0
2020-02-24,0.19999999999999998,0.5693553080432939,0.008226742026537615,-0.029579310700825645,0.25
2020-02-25,0.39999999999999997,0.25903543993059797,0.010079414117989405,0.014654857164259516,0.5
2020-02-26,0.7999999999999999,0.8519549404620079,0.028011626323683925,0.0013530872152549556,0.25
2020-02-27,1.0,0.9560920469338646,0.040128527291954263,-0.0031418429130147807,0.5
2020-02-28,0.7999999999999999,0.9646284076281467,0.036129416561548666,-0.006864922185948696,0.0
2020-03-02,1.0,0.9068719861234519,0.05571160726102575,0.05819442156072352,0.0
2020-03-03,0.7999999999999999,0.6896794894066034,0.07669683343547185,0.08121564950045568,0.5
2020-03-04,-0.7999999999999999,-0.42236471776622286,-0.008870440077968667,-0.003706640574687281,0.25
2020-03-05,0.39999999999999997,0.26382582780311054,0.002244162556842122,0.0013380518390667673,0.5
2020-03-06,0.39999999999999997,0.4028441113036256,0.013589377453920526,-0.0033013073211511923,0.0
2020-03-09,0.39999999999999997,0.950658663014838,0.06937500801647667,0.004437054416195241,1.0
2020-03-10,0.19999999999999998,-0.30544912395472257,0.009465355665759123,0.0032534164410435995,0.0
2020-03-11,0.39999999999999997,0.753140375654193,0.015602634756747391,0.018817124676958397,0.0
2020-03-12,0.39999999999999997,0.47993142501063124,0.011197558554587816,-0.005985088443830944,0.0
2020-03-13,0.0,0.08834950365704372,-0.000764316898496098,0.0003168160050042168,0.0
2020-03-16,0.7999999999999999,0.7264060082621268,0.038422714296235894,0.0018228905706275667,0.5
2020-03-17,0.7999999999999999,0.9872245133854378,0.04518972972994273,0.012182249842707105,0.0
2020-03-18,0.7999999999999999,0.9973524353487513,0.04378658283288739,0.013483916032279941,0.0
2020-03-19,0.19999999999999998,0.8694531143783326,0.02043754988655211,0.04044296640369205,1.0
2020-03-20,0.7999999999999999,0.823484280884604,0.014888987026381972,0.0162948476167184,0.0
2020-03-23,-0.19999999999999998,-0.0587115523834864,-0.00602373049523075,-0.008417858718997473,0.5
2020-03-24,0.19999999999999998,0.8747467883175496,0.04189438551605451,0.04758865587426886,0.75
2020-03-25,1.0,0.9855385032999654,0.08450814494612524,0.07262905625319394,0.0
2020-03-26,-0.39999999999999997,-0.6488636641524252,-0.005021578738391597,-0.0009886009289181708,0.5
2020-03-27,1.0,0.9918033687148301,0.021833587072552896,0.008343181529630428,0.0
2020-03-30,0.7999999999999999,0.9568435670529886,0.026274414818169056,0.009306392927018958,0.0
2020-03-31,0.7999999999999999,0.7646184835928943,0.007291225409001512,0.00627701670893821,0.25
2020-04-01,0.7999999999999999,0.9582673069510029,0.008303027337713265,0.00803997994801764,0.0
2020-04-02,-0.7999999999999999,-0.8497144514297297,-0.0008049052516702071,0.0019945813864973294,0.25
2020-04-03,0.7999999999999999,0.9975508018797892,0.12316306098239072,0.12533503177802507,0.0
2020-04-06,-0.7999999999999999,-0.9401642284340445,-0.025667164891248317,0.0004291980597204148,0.0
2020-04-07,0.7999999999999999,0.9468903592285002,0.029571477543973046,0.020408780254387526,0.0
2020-04-08,-0.39999999999999997,-0.24595046554535638,-0.003283033531738866,0.002084773130556661,0.0
2020-04-09,0.19999999999999998,-0.38457878424954967,0.001814016016607578,-0.003692074760581976,0.0
2020-04-13,1.0,0.9855844175423477,0.03473144889563029,0.03375786928448443,0.25
2020-04-14,0.19999999999999998,0.9936710016489684,0.049066423461138875,0.0544699137781397,0.0
2020-04-15,1.0,0.9984301861823848,0.06143161381846718,0.06714998475179124,0.25
2020-04-16,-0.39999999999999997,-0.8713364933439529,-0.02803330437467555,-0.022665903724218617,0.0
2020-04-17,0.7999999999999999,0.7751181752761745,0.043301465166774133,0.013824397997923121,0.5
2020-04-20,-0.39999999999999997,-0.5381793222327069,-0.010957697587525517,-0.014047992396790998,0.0
2020-04-21,0.7999999999999999,0.8413634284171371,0.012847676991427304,0.008347867213278959,0.0
2020-04-22,0.39999999999999997,0.47297074134011785,0.00435771115104977,0.004435266956699158,0.0
2020-04-23,0.7999999999999999,0.8830784005707161,0.011985042650199729,0.0008445266344963009,0.0
2020-04-24,0.39999999999999997,0.5052526492609679,0.0005491444354854824,0.0019777262349116587,0.0
2020-04-27,0.39999999999999997,0.5758424977772542,0.005119389068496405,0.00958467227097115,0.0
2020-04-28,-0.39999999999999997,-0.49453225409839474,-0.012741563606366024,-0.017723918147721895,0.0
2020-04-29,0.7999999999999999,0.9033231663605583,0.06912185236572732,0.07089934481657778,0.0
2020-04-30,0.7999999999999999,0.7001579261571238,0.07636802574120072,0.07342229602355488,0.0
2020-05-01,0.39999999999999997,0.6906341319642768,0.008680961388669362,-0.00789954030224338,0.25
2020-05-04,0.39999999999999997,0.4410537237541495,0.0065199684431610505,0.006793010666258148,0.0
2020-05-05,0.7999999999999999,0.9488999247521421,0.027619783244968055,0.026746530702178584,0.0
2020-05-06,1.0,0.8811459321161268,0.0041345407859745276,0.00432704294586328,0.0
2020-05-07,-0.39999999999999997,-0.8844583524247523,-0.015791527676115913,-0.019175055572059674,0.0
2020-05-08,0.39999999999999997,0.9341615739579476,0.010085368045679166,0.005748189843610474,0.0
2020-05-11,0.6000000000000001,-0.1720344170571005,0.0017389559976859204,0.0006353428971075381,0.0
2020-05-12,1.0,0.9754482196235191,0.019042923140931922,0.014953926779497584,0.0
2020-05-13,0.39999999999999997,0.6980515734573179,0.013396469473738293,0.01623698233336468,0.0
2020-05-14,-0.7999999999999999,-0.8331680299940668,-0.003650235716099126,-0.004446098231996598,0.0
2020-05-15,1.0,0.9851458863303514,0.023351055930536546,0.002785621399655991,0.0
2020-05-18,0.7999999999999999,0.6520500604986361,0.021659021189652572,0.012151504639480226,0.0
2020-05-19,0.39999999999999997,0.947621999910434,0.001670446814409532,0.004096089660006741,0.0
2020-05-20,0.19999999999999998,0.06307263201070197,0.004313291175431333,-0.00244709073671201,0.0
2020-05-21,0.6000000000000001,0.5675256294764742,0.001939999578531748,0.0010109758211490627,0.0
2020-05-22,-0.19999999999999998,-0.11233205702056369,-0.0007176244804721899,-0.0009747055204285537,0.0
2020-05-26,0.6000000000000001,0.5408736276022409,0.004900540325698088,-0.0016451483933532796,0.0
2020-05-27,1.0,0.7843466693315475,0.009975550455079252,-0.007734339227471132,0.0
2020-05-28,0.39999999999999997,0.12883948497352612,0.003980420317496902,-0.007902267305222588,0.0
2020-05-29,0.6000000000000001,0.07528380418884058,0.0005063028804306313,0.005331853908040141,0.0
2020-06-01,0.7999999999999999,0.997186679416559,0.03141942545501408,0.029845150775512197,0.0
2020-06-02,0.7999999999999999,0.8378563419196513,0.01155251823096426,0.004493980879547443,0.0
2020-06-03,0.6000000000000001,0.3841455324295592,0.0038120030334756194,-0.002928765371582598,0.0
2020-06-04,0.0,0.19763788890953296,-0.0005290287225554469,0.0011822685490467943,0.0
2020-06-05,-0.39999999999999997,-0.41047076276735384,-0.012376307027210265,-0.015657279971051485,0.0
2020-06-08,0.7999999999999999,0.9948515867277892,0.047185745981474625,0.03488856201050039,0.0
2020-06-09,0.39999999999999997,0.27732247796681986,0.006474043183297473,0.005014421157495619,0.0
2020-06-10,0.7999999999999999,0.9273031433597704,0.047945752170488465,0.05247602627683601,0.0
2020-06-11,-0.39999999999999997,0.03141258058788187,-0.00615580445549635,0.007476054690008782,0.25
2020-06-12,1.0,0.9332897371325778,0.018897946763206663,0.0008760957996640784,0.0
2020-06-15,-0.19999999999999998,-0.9662397863567496,-0.001868480127078187,0.0016475068810384297,0.0
2020-06-16,0.0,0.3090375779194292,-0.000236317565357691,-0.006548797210532031,0.0
2020-06-17,-1.0,-0.9944379151969097,-0.004246650165862453,0.0009261502045776471,0.0
2020-06-18,0.7999999999999999,0.7556179383047097,0.013154765954646375,0.016597068155982275,0.0
2020-06-19,0.0,0.33833709681018026,-0.0005118849218292976,0.0006076929774074813,0.0
2020-06-22,0.7999999999999999,0.8134334790547978,0.004228759695317108,0.005385618023333927,0.0
2020-06-23,0.19999999999999998,0.5119274251661216,0.006716537305913928,0.005055314038100445,0.5
2020-06-24,-0.39999999999999997,-0.46847971252609705,-0.001057230980910151,0.005546845852293925,0.0
2020-06-25,-0.19999999999999998,-0.8533921855366371,-0.005814967745510047,-0.0048091998342638664,0.0
2020-06-26,-0.7999999999999999,-0.7377151926693791,-0.004698876769733906,-0.002005640292022437,0.0
2020-06-29,1.0,0.9901257751215912,0.01246034745315805,0.005126295162494188,0.5
2020-06-30,0.39999999999999997,0.2290298559700473,0.0018753865033398487,-0.001279914792424952,0.5
2020-07-01,0.39999999999999997,0.7166703204155297,0.00207694186820806,-0.0009699014381969739,0.5
2020-07-02,0.39999999999999997,0.6825629295282591,0.0806958875086039,0.07898765709780897,0.25
2020-07-06,1.0,0.9984841648151831,0.043890263732143664,0.043026049594047544,0.5
2020-07-07,0.39999999999999997,0.8839747313105921,0.020200577206799686,0.02964062148010438,0.5
2020-07-08,0.39999999999999997,0.39880448548055625,0.0035108850259435442,0.008168150484042513,0.25
2020-07-09,0.19999999999999998,0.084989079636519,0.006331446799307638,0.020689066508003284,0.0
2020-07-10,0.39999999999999997,0.9714334507727204,0.004499764124208383,0.0014562469636517639,0.75
2020-07-13,0.7999999999999999,0.013657654703979972,0.010231233641192938,0.006024354821561717,0.0
2020-07-14,-0.39999999999999997,-0.39767859467836614,-0.04604746859775144,-0.0017856130644891,0.0
2020-07-15,0.7999999999999999,0.8255263198248418,0.015714873595277457,0.0063300470782130525,0.0
2020-07-16,1.0,0.7072317547179588,0.03439466362292121,-0.0037388070820435493,0.0
2020-07-17,-1.0,-0.9175486736738089,-0.007222863330624829,-0.002084316223181837,0.0
2020-07-20,0.7999999999999999,0.8107022220221244,0.011172208816942364,0.0130079941447373,0.0
2020-07-21,1.0,0.989380441695626,0.015418528730919867,0.006982397905477722,0.0
2020-07-22,1.0,0.7672228556486836,0.022706432483202366,0.02073630918787106,0.0
2020-07-23,0.7999999999999999,0.9713046370763212,0.07593308055129377,0.05559138616496573,0.0
2020-07-24,0.19999999999999998,0.9678447289307299,0.044141268960439684,-0.013782825538496746,0.0
2020-07-27,1.0,0.651632133846972,0.01185835949169034,0.010365538735381818,0.0
2020-07-28,-0.19999999999999998,-0.7371114334777044,-0.018455648218904552,-0.02067866645392702,0.0
2020-07-29,1.0,0.9894871373356529,0.015702350518047137,0.01364225135481556,0.0
2020-07-30,0.0,0.44495233716477806,0.00602566079366762,0.0009341223823644551,0.0
2020-07-31,0.7999999999999999,0.8951667697562941,0.0964614465371364,0.06361342344989263,0.0
2020-08-03,1.0,0.93581500767563,0.02970474363310216,0.026241861618899964,0.0
2020-08-04,0.0,0.5285590498564191,-0.0008739653966576277,0.004618638058207503,0.0
2020-08-05,-0.39999999999999997,-0.702676631567699,-0.005010834720011514,-0.006893568134808126,0.0
2020-08-06,0.6000000000000001,0.6450155335615599,0.005099505622906175,0.005008741911753378,0.0
2020-08-07,0.7999999999999999,0.9643947836354432,0.012809996634960408,0.009826959464504958,0.0
2020-08-10,0.39999999999999997,0.8761394257941613,0.01719940317301427,0.011922753854644919,0.0
2020-08-11,-0.7999999999999999,-0.5082458223099888,-0.010676339001238211,-0.01972481667274728,0.5
2020-08-12,1.0,0.9989654877872034,0.06512105711316107,0.06163267699668995,0.0
2020-08-13,0.7999999999999999,0.9838635847274992,0.03497772826863099,0.038632561228269635,0.0
2020-08-14,0.7999999999999999,0.9945549248998404,0.029142029345758713,0.02838447511557829,0.0
2020-08-17,0.19999999999999998,0.8058580487944211,0.005874960627198611,0.012660849545239161,0.0
2020-08-18,0.7999999999999999,0.9912707887774026,0.03332224912489057,0.03323863363513446,0.0
2020-08-19,-0.19999999999999998,-0.5794141296165247,-0.00959107267509729,-0.012916477751923283,0.0
2020-08-20,-0.19999999999999998,-0.9198726123051104,-0.006498106156733852,-0.003956877244842505,0.0
2020-08-21,0.7999999999999999,0.6745042923252488,0.011704544996100075,0.00941331127431344,0.0
2020-08-24,-0.19999999999999998,0.3442729302332626,-0.0024245986826862964,0.027018749129717357,0.0
2020-08-25,1.0,0.9591786934205008,0.016755440519574005,-0.0045397895286206635,0.0
2020-08-26,0.19999999999999998,0.5816834847283207,0.007263334537495947,0.016258700034849527,0.0
2020-08-27,1.0,0.9886471772325565,0.011165951219298309,0.00996985634209846,0.0
2020-08-28,0.39999999999999997,0.36762115617947394,0.006478123827450943,0.003874804014739608,0.0
2020-08-31,0.7999999999999999,0.19264183184835548,0.012703767381274877,0.0050158608977347585,0.0
2020-09-01,1.0,0.9564906051797563,0.028916980206378007,0.02625179074577466,0.0
2020-09-02,-0.7999999999999999,-0.440168582318244,-0.01760134520104173,0.001941611313278857,0.0
2020-09-03,0.6000000000000001,0.6251188137713138,0.023765059727885007,-0.005289272768425057,0.0
2020-09-04,0.39999999999999997,0.34135891260382883,0.0022918217480901726,-0.01243732311576573,0.0
2020-09-08,1.0,0.986988692123548,0.11342815421331409,-0.018442699851554,0.0
2020-09-09,0.7999999999999999,0.964058830011343,0.06331346083909573,0.06689405247752767,0.0
2020-09-10,0.7999999999999999,0.922595621138345,0.04442564945671301,0.04843765296301927,0.0
2020-09-11,1.0,0.9833529982691049,0.027169118925431945,0.02276494002830387,0.0
2020-09-14,0.6000000000000001,0.5585951371717792,0.011597788766477324,0.011813312822815503,0.0
2020-09-15,1.0,0.9408429376728292,0.02773751956060222,0.03251072561253365,0.0
2020-09-16,-0.19999999999999998,-0.8880182624200342,-0.019306438162735584,-0.02592866644517966,0.0
2020-09-17,-0.39999999999999997,-0.9657350746152787,-0.037724707043916283,-0.04369308644879255,0.0
2020-09-18,0.19999999999999998,0.9920014465270673,0.057037149821722144,0.059283997906643626,0.0
2020-09-21,0.19999999999999998,0.8382141011197346,0.03825066488793305,0.03980368411811219,0.0
2020-09-22,0.7999999999999999,0.20803419868871192,0.011177163517204658,0.018725737845419976,0.25
2020-09-23,1.0,0.9887656313419512,0.0472662074417749,0.0004975756622034311,0.0
2020-09-24,-0.7999999999999999,-0.9547820689959371,-0.03877682050448361,-0.039136442978860764,0.0
2020-09-25,1.0,0.8006574951877183,0.013107824610782304,0.017490980662700495,0.0
2020-09-28,1.0,0.9402899251994936,0.02769725585936822,0.028762928764007656,0.0
2020-09-29,-0.39999999999999997,-0.7711245863090564,-0.011915899998529822,-0.011687288053787492,0.0
2020-09-30,0.7999999999999999,0.7639263582786533,0.008834269507780879,0.0032027671355223664,0.0
2020-10-01,0.7999999999999999,0.9671415205906451,0.012364648682062551,0.019027758325112387,0.0
2020-10-02,0.7999999999999999,0.9489268664370243,0.04073326632949836,-0.00315610026376667,0.0
2020-10-05,1.0,0.8674864869862211,0.015055983918965676,0.01324946424759088,0.0
2020-10-06,0.19999999999999998,0.3931887603752249,0.0005033797667122197,-0.004881352138419337,0.0
2020-10-07,0.39999999999999997,0.6162501368708927,0.008514553091967914,0.00470335341717254,0.0
2020-10-08,0.0,0.22836677456015897,-0.005842381921386641,-0.0018088955974508991,0.0
2020-10-09,0.0,-0.38459581390702213,-0.0032701590431858385,-0.002091042534061671,0.0
2020-10-12,0.39999999999999997,0.8991918508602251,0.007983889665476251,0.018517358273517415,0.0
2020-10-13,-0.7999999999999999,-0.7191431215142798,-0.004619534083407872,0.0027995948366755785,0.0
2020-10-14,0.39999999999999997,0.7229230475487096,0.006379540862697208,0.005236978310519724,0.0
2020-10-15,0.39999999999999997,0.03866761643774082,0.003442725946806946,-0.008252348972682899,0.25
2020-10-16,-0.7999999999999999,-0.7939989851751627,-0.008297572144688514,-0.0001126076676860599,0.0
2020-10-19,0.19999999999999998,0.833319528771798,0.00704518862056247,0.011027048338749124,0.0
2020-10-20,-0.7999999999999999,-0.5711555014112524,-0.006606116444446197,-0.008710260703073125,0.0
2020-10-21,0.7999999999999999,0.8824005719745378,0.019249599800566064,0.012246902965880047,0.0
2020-10-22,0.0,0.41349593275418534,-0.005586939062030005,-0.0012952348201100694,0.0
2020-10-23,0.39999999999999997,0.5990269620936798,0.014498908356811668,0.0013916030596021756,0.0
2020-10-26,0.39999999999999997,-0.16214611296482076,0.002057173446485705,0.0016024303145467655,0.0
2020-10-27,0.39999999999999997,0.5212773063048712,0.0042589265709318536,0.006097535002603349,0.0
2020-10-28,1.0,0.9883831504021288,0.017271832903225537,0.0048014453601563645,0.0
2020-10-29,0.39999999999999997,0.04726911994796074,0.003663461203663898,0.009756313433231023,0.0
2020-10-30,1.0,0.9639993282824653,0.10795452474070155,0.07616568353917141,0.0
2020-11-02,0.7999999999999999,0.824380809520216,0.013062691923032332,0.004150780881062799,0.0
2020-11-03,0.39999999999999997,0.9567407205887808,0.014838184893826156,0.01245133097127904,0.0
2020-11-04,0.7999999999999999,0.9191578546220881,0.020558225234605043,0.022037274525416928,0.0
2020-11-05,0.19999999999999998,0.48233311633775977,0.0032975095126519527,0.0007961169893628828,0.0
2020-11-06,-0.19999999999999998,-0.2367067018945087,-7.04066352580357e-05,-0.0037277295890908446,0.0
2020-11-09,0.0,0.36536217893483625,0.005349960707834223,-0.018839355908281785,0.0
2020-11-10,-0.39999999999999997,-0.01327519308408718,-0.003842263205201646,-0.0036017954463676283,0.0
2020-11-11,0.39999999999999997,0.11772854252679514,0.0043740275318973065,0.0038541005543137885,0.0
2020-11-12,0.39999999999999997,0.6474353682010161,0.006074420847287487,0.004144119419575931,0.0
2020-11-13,0.7999999999999999,0.7448433074290152,0.005182222552477245,-0.0028599923373946456,0.0
2020-11-16,-0.39999999999999997,-0.5070298997102038,-0.0039035234411296527,-0.010893406926581473,0.0
2020-11-17,0.7999999999999999,0.9997878906389521,0.1328207253433581,0.1347899589578666,0.0
2020-11-18,1.0,0.9903368170750074,0.021795478625709963,0.014458084029109752,0.0
2020-11-19,-0.7999999999999999,-0.9349956944154815,-0.014742189941583828,-0.0018192958662806014,0.5
2020-11-20,-0.19999999999999998,-0.6609903147509466,-0.0015280507418098388,-0.0017811400940592748,0.0
2020-11-23,0.7999999999999999,-0.09752255128244582,0.004025236990558456,-0.0028261790508583573,0.25
2020-11-24,0.39999999999999997,0.9552675042805261,0.035019564684634075,0.027853450832683535,0.0
2020-11-25,-1.0,-0.9937383844293834,-0.01542395813937436,-0.009331239235570776,0.0
2020-11-27,0.19999999999999998,0.7779243426224144,0.007819924150082258,0.009220184837419598,0.25
2020-11-30,-0.39999999999999997,-0.525982541034947,-0.03333334518935083,-0.0029402892534291514,0.25
2020-12-01,0.39999999999999997,0.3604124579049016,0.014408320120869789,0.006769109807300833,0.0
2020-12-02,1.0,0.9247266409820468,0.04843013815967823,0.0032784594433947767,0.0
2020-12-03,1.0,0.9410156349729395,0.0407989167939401,0.03757007371882137,0.25
2020-12-04,-0.7999999999999999,-0.6920222223426825,-0.0039007378619935196,-0.005712196841469175,0.0
2020-12-07,0.7999999999999999,0.9153630449505685,0.009769114242896837,0.012059938316855923,0.25
2020-12-08,-0.39999999999999997,-0.8584472268623239,-0.02063756078445622,-0.021609197654420154,0.0
2020-12-09,-0.7999999999999999,-0.8768089397899805,-0.006398159394703784,-0.0024535332918993458,0.0
2020-12-10,-1.0,-0.9825097210306213,-0.049669772220263364,-0.045777033170492976,0.0
2020-12-11,1.0,0.6519149899455251,0.016999750566998983,0.0027575208945811447,0.0
2020-12-14,-0.39999999999999997,-0.16012130381175715,-0.003850909822142201,-0.008687071396060508,0.25
2020-12-15,1.0,0.9532935936635449,0.01668426977995785,0.013507672708097385,0.0
2020-12-16,0.0,0.2290971632580018,0.00657068505921643,0.0022730735404856706,0.0
2020-12-17,0.7999999999999999,0.48841990061383234,0.006012467031851099,0.003921517220237591,0.5
2020-12-18,0.39999999999999997,0.949358507242556,0.01779979350005667,0.023231819370501117,0.25
2020-12-21,0.7999999999999999,0.9650587735098213,0.03662357306143893,0.006645893370632594,0.5
2020-12-22,1.0,0.9762942105560691,0.029374070466223534,0.025407459782213815,0.0
2020-12-23,-0.19999999999999998,-0.36887887481305653,-0.009005637517050635,-0.015543954430604634,0.0
2020-12-24,-0.19999999999999998,-0.7652775396507138,-0.005074106213603047,-0.006016022007805821,0.0
2020-12-28,-0.39999999999999997,-0.2742206042461391,-0.003944891934209549,0.007881093498357084,0.0
2020-12-29,-0.7999999999999999,-0.9642651456923413,-0.011533602862475067,-0.008459646423810696,0.0
2020-12-30,0.39999999999999997,0.973798978983496,0.004205917684281024,0.006655084568932601,0.0
2020-12-31,0.39999999999999997,0.7798853215978745,0.004806566959729697,0.008063272489480244,0.0
